,treatment,categoryOrValue,range,IV
133,https://data.cooperationdatabank.org/id/ENG00152_1.1.2,155,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
134,https://data.cooperationdatabank.org/id/ENG00152_1.1.5,100,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
135,https://data.cooperationdatabank.org/id/ENG00152_1.1.5,200,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
136,https://data.cooperationdatabank.org/id/ENG00152_1.1.3,140,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
137,https://data.cooperationdatabank.org/id/ENG00152_1.1.3,160,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
138,https://data.cooperationdatabank.org/id/ENG00152_1.1.4,135,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
139,https://data.cooperationdatabank.org/id/ENG00152_1.1.4,165,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
140,https://data.cooperationdatabank.org/id/ENG00152_1.1.3,140,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
141,https://data.cooperationdatabank.org/id/ENG00152_1.1.3,160,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
142,https://data.cooperationdatabank.org/id/ENG00152_1.1.5,100,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
143,https://data.cooperationdatabank.org/id/ENG00152_1.1.5,200,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
144,https://data.cooperationdatabank.org/id/ENG00152_1.1.4,135,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
145,https://data.cooperationdatabank.org/id/ENG00152_1.1.4,165,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
146,https://data.cooperationdatabank.org/id/ENG00152_1.1.5,100,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
147,https://data.cooperationdatabank.org/id/ENG00152_1.1.5,200,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
148,https://data.cooperationdatabank.org/id/ENG00174_1.2.1,15,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
149,https://data.cooperationdatabank.org/id/ENG00174_1.2.2,30,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
150,https://data.cooperationdatabank.org/id/ENG00174_1.2.1,15,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
151,https://data.cooperationdatabank.org/id/ENG00174_1.2.3,60,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
152,https://data.cooperationdatabank.org/id/ENG00174_1.2.2,30,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
153,https://data.cooperationdatabank.org/id/ENG00174_1.2.3,60,http://www.w3.org/2001/XMLSchema#integer,https://data.cooperationdatabank.org/vocab/prop/threshold
154,https://data.cooperationdatabank.org/id/ENG00200_1.2.1,https://data.cooperationdatabank.org/id/gender/f,https://data.cooperationdatabank.org/vocab/class/Gender,https://data.cooperationdatabank.org/vocab/prop/gender
155,https://data.cooperationdatabank.org/id/ENG00200_1.2.2,https://data.cooperationdatabank.org/id/gender/m,https://data.cooperationdatabank.org/vocab/class/Gender,https://data.cooperationdatabank.org/vocab/prop/gender
156,https://data.cooperationdatabank.org/id/ENG00200_1.2.1,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/heterogeneousGender
157,https://data.cooperationdatabank.org/id/ENG00200_1.2.3,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/heterogeneousGender
158,https://data.cooperationdatabank.org/id/ENG00200_1.2.2,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/heterogeneousGender
159,https://data.cooperationdatabank.org/id/ENG00200_1.2.3,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/heterogeneousGender
160,https://data.cooperationdatabank.org/id/ENG00200_1.5.1,https://data.cooperationdatabank.org/id/gender/m,https://data.cooperationdatabank.org/vocab/class/Gender,https://data.cooperationdatabank.org/vocab/prop/gender
161,https://data.cooperationdatabank.org/id/ENG00200_1.5.2,https://data.cooperationdatabank.org/id/gender/f,https://data.cooperationdatabank.org/vocab/class/Gender,https://data.cooperationdatabank.org/vocab/prop/gender
162,https://data.cooperationdatabank.org/id/ENG00006_1.1.1,https://data.cooperationdatabank.org/id/gender/m,https://data.cooperationdatabank.org/vocab/class/Gender,https://data.cooperationdatabank.org/vocab/prop/gender
163,https://data.cooperationdatabank.org/id/ENG00006_1.1.2,https://data.cooperationdatabank.org/id/gender/f,https://data.cooperationdatabank.org/vocab/class/Gender,https://data.cooperationdatabank.org/vocab/prop/gender
164,https://data.cooperationdatabank.org/id/ENG00006_1.2.1,https://data.cooperationdatabank.org/id/gender/m,https://data.cooperationdatabank.org/vocab/class/Gender,https://data.cooperationdatabank.org/vocab/prop/gender
165,https://data.cooperationdatabank.org/id/ENG00006_1.2.2,https://data.cooperationdatabank.org/id/gender/f,https://data.cooperationdatabank.org/vocab/class/Gender,https://data.cooperationdatabank.org/vocab/prop/gender
166,https://data.cooperationdatabank.org/id/ENG00006_1.5.1,https://data.cooperationdatabank.org/id/targetmembership/stranger,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
167,https://data.cooperationdatabank.org/id/ENG00006_1.5.2,https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
168,https://data.cooperationdatabank.org/id/ENG00013_1.1.1,https://data.cooperationdatabank.org/id/targetmembership/stranger,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
169,https://data.cooperationdatabank.org/id/ENG00013_1.1.2,https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
170,https://data.cooperationdatabank.org/id/ENG00013_1.1.1,https://data.cooperationdatabank.org/id/targetmembership/stranger,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
171,https://data.cooperationdatabank.org/id/ENG00013_1.1.3,https://data.cooperationdatabank.org/id/targetmembership/outgroup,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
172,https://data.cooperationdatabank.org/id/ENG00013_1.1.2,https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
173,https://data.cooperationdatabank.org/id/ENG00013_1.1.3,https://data.cooperationdatabank.org/id/targetmembership/outgroup,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
174,https://data.cooperationdatabank.org/id/ENG00013_2.1.1,https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
175,https://data.cooperationdatabank.org/id/ENG00013_2.1.2,https://data.cooperationdatabank.org/id/targetmembership/outgroup,https://data.cooperationdatabank.org/vocab/class/TargetMembership,https://data.cooperationdatabank.org/vocab/prop/targetMembership
176,https://data.cooperationdatabank.org/id/ENG00014_1.1.1,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/student
177,https://data.cooperationdatabank.org/id/ENG00014_1.1.2,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/student
178,https://data.cooperationdatabank.org/id/ENG00014_1.1.1,https://data.cooperationdatabank.org/id/academicdiscipline/economics,https://data.cooperationdatabank.org/vocab/class/AcademicDiscipline,https://data.cooperationdatabank.org/vocab/prop/academicDiscipline
179,https://data.cooperationdatabank.org/id/ENG00014_1.1.3,https://data.cooperationdatabank.org/id/academicdiscipline/others,https://data.cooperationdatabank.org/vocab/class/AcademicDiscipline,https://data.cooperationdatabank.org/vocab/prop/academicDiscipline
180,https://data.cooperationdatabank.org/id/ENG00014_1.1.2,0,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/student
181,https://data.cooperationdatabank.org/id/ENG00014_1.1.3,1,http://www.w3.org/2001/XMLSchema#boolean,https://data.cooperationdatabank.org/vocab/prop/student
182,https://data.cooperationdatabank.org/id/ENG00014_1.2.1,https://data.cooperationdatabank.org/id/academicgradelevel/junior,https://data.cooperationdatabank.org/vocab/class/AcademicGradeLevel,https://data.cooperationdatabank.org/vocab/prop/academicGradeLevel
183,https://data.cooperationdatabank.org/id/ENG00014_1.2.2,https://data.cooperationdatabank.org/id/academicgradelevel/senior,https://data.cooperationdatabank.org/vocab/class/AcademicGradeLevel,https://data.cooperationdatabank.org/vocab/prop/academicGradeLevel
184,https://data.cooperationdatabank.org/id/ENG00017_1.1.1,https://data.cooperationdatabank.org/id/religiouslevel/high,https://data.cooperationdatabank.org/vocab/class/ReligiousLevel,https://data.cooperationdatabank.org/vocab/prop/religiousLevel
185,https://data.cooperationdatabank.org/id/ENG00017_1.1.2,https://data.cooperationdatabank.org/id/religiouslevel/low,https://data.cooperationdatabank.org/vocab/class/ReligiousLevel,https://data.cooperationdatabank.org/vocab/prop/religiousLevel
186,https://data.cooperationdatabank.org/id/ENG00017_1.2.1,https://data.cooperationdatabank.org/id/primingconcept/religion,https://data.cooperationdatabank.org/vocab/class/PrimingConcept,https://data.cooperationdatabank.org/vocab/prop/primingConcept
187,https://data.cooperationdatabank.org/id/ENG00017_1.2.2,https://data.cooperationdatabank.org/id/primingconcept/neutral,https://data.cooperationdatabank.org/vocab/class/PrimingConcept,https://data.cooperationdatabank.org/vocab/prop/primingConcept
188,https://data.cooperationdatabank.org/id/ENG00019_1.1.1,https://data.cooperationdatabank.org/id/gossip/absent,https://data.cooperationdatabank.org/vocab/class/Gossip,https://data.cooperationdatabank.org/vocab/prop/gossip
189,https://data.cooperationdatabank.org/id/ENG00019_1.1.2,https://data.cooperationdatabank.org/id/gossip/present,https://data.cooperationdatabank.org/vocab/class/Gossip,https://data.cooperationdatabank.org/vocab/prop/gossip
190,https://data.cooperationdatabank.org/id/ENG00019_1.1.1,https://data.cooperationdatabank.org/id/gossip/absent,https://data.cooperationdatabank.org/vocab/class/Gossip,https://data.cooperationdatabank.org/vocab/prop/gossip
191,https://data.cooperationdatabank.org/id/ENG00019_1.1.3,https://data.cooperationdatabank.org/id/gossip/present,https://data.cooperationdatabank.org/vocab/class/Gossip,https://data.cooperationdatabank.org/vocab/prop/gossip
192,https://data.cooperationdatabank.org/id/ENG00019_1.1.1,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/absent,https://data.cooperationdatabank.org/vocab/class/KnowledgeOfPartnerPriorBehavior,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfPartnerPriorBehavior
193,https://data.cooperationdatabank.org/id/ENG00019_1.1.4,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/present,https://data.cooperationdatabank.org/vocab/class/KnowledgeOfPartnerPriorBehavior,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfPartnerPriorBehavior
194,https://data.cooperationdatabank.org/id/ENG00022_1.5.1,https://data.cooperationdatabank.org/id/contextframe/competitive,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
195,https://data.cooperationdatabank.org/id/ENG00022_1.5.3,https://data.cooperationdatabank.org/id/contextframe/cooperative,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
196,https://data.cooperationdatabank.org/id/ENG00022_1.5.1,https://data.cooperationdatabank.org/id/contextframe/competitive,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
197,https://data.cooperationdatabank.org/id/ENG00022_1.5.4,https://data.cooperationdatabank.org/id/contextframe/cooperative,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
198,https://data.cooperationdatabank.org/id/ENG00022_1.5.2,https://data.cooperationdatabank.org/id/contextframe/competitive,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
199,https://data.cooperationdatabank.org/id/ENG00022_1.5.3,https://data.cooperationdatabank.org/id/contextframe/cooperative,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
200,https://data.cooperationdatabank.org/id/ENG00022_1.5.2,https://data.cooperationdatabank.org/id/contextframe/competitive,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
201,https://data.cooperationdatabank.org/id/ENG00022_1.5.4,https://data.cooperationdatabank.org/id/contextframe/cooperative,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
202,https://data.cooperationdatabank.org/id/ENG00022_1.6.1,https://data.cooperationdatabank.org/id/contextframe/competitive,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
203,https://data.cooperationdatabank.org/id/ENG00022_1.6.3,https://data.cooperationdatabank.org/id/contextframe/cooperative,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
204,https://data.cooperationdatabank.org/id/ENG00022_1.6.1,https://data.cooperationdatabank.org/id/contextframe/competitive,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
205,https://data.cooperationdatabank.org/id/ENG00022_1.6.4,https://data.cooperationdatabank.org/id/contextframe/cooperative,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
206,https://data.cooperationdatabank.org/id/ENG00022_1.6.2,https://data.cooperationdatabank.org/id/contextframe/competitive,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
207,https://data.cooperationdatabank.org/id/ENG00022_1.6.3,https://data.cooperationdatabank.org/id/contextframe/cooperative,https://data.cooperationdatabank.org/vocab/class/ContextFrame,https://data.cooperationdatabank.org/vocab/prop/contextFrame
