,obs,dependent,ES,N,t1,t2,study,design,n1,n2,sd1,sd2,ESLower,ESUpper,paper,doi,independentProperties,categoryT1,categoryT2
40,https://data.cooperationdatabank.org/id/ENG00100_2.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.0160908,96.0,https://data.cooperationdatabank.org/id/ENG00100_2.1.1,https://data.cooperationdatabank.org/id/ENG00100_2.1.2,https://data.cooperationdatabank.org/id/ENG00100_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,46.0,50.0,2.92,3.27,-0.416521,0.384339,https://data.cooperationdatabank.org/id/ENG00100,http://dx.doi.org/NA,['https://data.cooperationdatabank.org/vocab/prop/contextFrame'],https://data.cooperationdatabank.org/id/contextframe/cooperative,https://data.cooperationdatabank.org/id/contextframe/competitive
41,https://data.cooperationdatabank.org/id/ENG00100_2.1.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.0697357,95.0,https://data.cooperationdatabank.org/id/ENG00100_2.1.1,https://data.cooperationdatabank.org/id/ENG00100_2.1.3,https://data.cooperationdatabank.org/id/ENG00100_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,46.0,49.0,2.92,3.36,-0.472235,0.332763,https://data.cooperationdatabank.org/id/ENG00100,http://dx.doi.org/NA,['https://data.cooperationdatabank.org/vocab/prop/contextFrame'],https://data.cooperationdatabank.org/id/contextframe/cooperative,https://data.cooperationdatabank.org/id/contextframe/generic
42,https://data.cooperationdatabank.org/id/ENG00100_2.1.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.0512845,99.0,https://data.cooperationdatabank.org/id/ENG00100_2.1.2,https://data.cooperationdatabank.org/id/ENG00100_2.1.3,https://data.cooperationdatabank.org/id/ENG00100_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,50.0,49.0,3.27,3.36,-0.445337,0.342768,https://data.cooperationdatabank.org/id/ENG00100,http://dx.doi.org/NA,['https://data.cooperationdatabank.org/vocab/prop/contextFrame'],https://data.cooperationdatabank.org/id/contextframe/competitive,https://data.cooperationdatabank.org/id/contextframe/generic
43,https://data.cooperationdatabank.org/id/ENG00100_2.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.628955,121.0,https://data.cooperationdatabank.org/id/ENG00100_2.2.1,https://data.cooperationdatabank.org/id/ENG00100_2.2.2,https://data.cooperationdatabank.org/id/ENG00100_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,57.0,64.0,3.1,3.01,-0.9946,-0.26331,https://data.cooperationdatabank.org/id/ENG00100,http://dx.doi.org/NA,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],https://data.cooperationdatabank.org/id/svotype/individualist,https://data.cooperationdatabank.org/id/svotype/prosocial
44,https://data.cooperationdatabank.org/id/ENG00100_3.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.0804286,224.0,https://data.cooperationdatabank.org/id/ENG00100_3.1.1,https://data.cooperationdatabank.org/id/ENG00100_3.1.2,https://data.cooperationdatabank.org/id/ENG00100_3,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,112.0,112.0,6.07,6.36,-0.181588,0.342446,https://data.cooperationdatabank.org/id/ENG00100,http://dx.doi.org/NA,['https://data.cooperationdatabank.org/vocab/prop/contextFrame'],https://data.cooperationdatabank.org/id/contextframe/cooperative,https://data.cooperationdatabank.org/id/contextframe/competitive
45,https://data.cooperationdatabank.org/id/ENG00100_3.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.422341,224.0,https://data.cooperationdatabank.org/id/ENG00100_3.3.1,https://data.cooperationdatabank.org/id/ENG00100_3.3.2,https://data.cooperationdatabank.org/id/ENG00100_3,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,112.0,112.0,5.83,6.33,-0.687155,-0.157526,https://data.cooperationdatabank.org/id/ENG00100,http://dx.doi.org/NA,['https://data.cooperationdatabank.org/vocab/prop/sVOType'],https://data.cooperationdatabank.org/id/svotype/individualist,https://data.cooperationdatabank.org/id/svotype/prosocial
46,https://data.cooperationdatabank.org/id/ENG00129_2.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.300451,136.0,https://data.cooperationdatabank.org/id/ENG00129_2.1.1,https://data.cooperationdatabank.org/id/ENG00129_2.1.2,https://data.cooperationdatabank.org/id/ENG00129_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,68.0,68.0,147.76,148.46,-0.0375706,0.638474,https://data.cooperationdatabank.org/id/ENG00129,http://dx.doi.org/10.1016/j.obhdp.2012.04.004,['https://data.cooperationdatabank.org/vocab/prop/primingConcept'],https://data.cooperationdatabank.org/id/primingconcept/other,https://data.cooperationdatabank.org/id/primingconcept/neutral
47,https://data.cooperationdatabank.org/id/ENG00129_2.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.204697,136.0,https://data.cooperationdatabank.org/id/ENG00129_2.3.1,https://data.cooperationdatabank.org/id/ENG00129_2.3.2,https://data.cooperationdatabank.org/id/ENG00129_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,68.0,68.0,145.49,152.43,-0.541708,0.132313,https://data.cooperationdatabank.org/id/ENG00129,http://dx.doi.org/10.1016/j.obhdp.2012.04.004,['https://data.cooperationdatabank.org/vocab/prop/ostracism'],1,0
48,https://data.cooperationdatabank.org/id/ENG00129_2.4.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.593478,68.0,https://data.cooperationdatabank.org/id/ENG00129_2.4.1,https://data.cooperationdatabank.org/id/ENG00129_2.4.2,https://data.cooperationdatabank.org/id/ENG00129_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,34.0,34.0,151.0,135.0,-1.07919,-0.107765,https://data.cooperationdatabank.org/id/ENG00129,http://dx.doi.org/10.1016/j.obhdp.2012.04.004,['https://data.cooperationdatabank.org/vocab/prop/ostracism'],1,0
49,https://data.cooperationdatabank.org/id/ENG00129_2.5.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.161755,68.0,https://data.cooperationdatabank.org/id/ENG00129_2.5.1,https://data.cooperationdatabank.org/id/ENG00129_2.5.2,https://data.cooperationdatabank.org/id/ENG00129_2,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,34.0,34.0,123.0,170.0,-0.314383,0.637892,https://data.cooperationdatabank.org/id/ENG00129,http://dx.doi.org/10.1016/j.obhdp.2012.04.004,['https://data.cooperationdatabank.org/vocab/prop/ostracism'],1,0
50,https://data.cooperationdatabank.org/id/ENG00136_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,-0.396711,432.0,https://data.cooperationdatabank.org/id/ENG00136_1.2.1,https://data.cooperationdatabank.org/id/ENG00136_1.2.2,https://data.cooperationdatabank.org/id/ENG00136_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,432.0,432.0,31.61,28.85,-0.401423,-0.391999,https://data.cooperationdatabank.org/id/ENG00136,http://dx.doi.org/10.1177/0022002716658694,['https://data.cooperationdatabank.org/vocab/prop/targetMembership'],https://data.cooperationdatabank.org/id/targetmembership/outgroup,https://data.cooperationdatabank.org/id/targetmembership/ingroup
51,https://data.cooperationdatabank.org/id/ENG00136_1.3.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,0.244632,149.0,https://data.cooperationdatabank.org/id/ENG00136_1.3.1,https://data.cooperationdatabank.org/id/ENG00136_1.3.2,https://data.cooperationdatabank.org/id/ENG00136_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/2,149.0,149.0,31.37,33.03,0.231282,0.257982,https://data.cooperationdatabank.org/id/ENG00136,http://dx.doi.org/10.1177/0022002716658694,['https://data.cooperationdatabank.org/vocab/prop/targetMembership'],https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/id/targetmembership/outgroup
52,https://data.cooperationdatabank.org/id/ENG00151_1.5.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.790859,200.0,https://data.cooperationdatabank.org/id/ENG00151_1.5.1,https://data.cooperationdatabank.org/id/ENG00151_1.5.2,https://data.cooperationdatabank.org/id/ENG00151_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,100.0,100.0,0.769,0.292,-1.07867,-0.503046,https://data.cooperationdatabank.org/id/ENG00151,http://dx.doi.org/10.1073/pnas.1208417109,['https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel'],https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/high
53,https://data.cooperationdatabank.org/id/ENG00151_1.5.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,5.67743,200.0,https://data.cooperationdatabank.org/id/ENG00151_1.5.1,https://data.cooperationdatabank.org/id/ENG00151_1.5.3,https://data.cooperationdatabank.org/id/ENG00151_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,100.0,100.0,0.769,1.667,5.05583,6.29902,https://data.cooperationdatabank.org/id/ENG00151,http://dx.doi.org/10.1073/pnas.1208417109,['https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel'],https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/high
54,https://data.cooperationdatabank.org/id/ENG00151_1.5.1.4.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,3.58891,200.0,https://data.cooperationdatabank.org/id/ENG00151_1.5.1,https://data.cooperationdatabank.org/id/ENG00151_1.5.4,https://data.cooperationdatabank.org/id/ENG00151_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,100.0,100.0,0.769,2.69,3.14111,4.03672,https://data.cooperationdatabank.org/id/ENG00151,http://dx.doi.org/10.1073/pnas.1208417109,['https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel'],https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/high
55,https://data.cooperationdatabank.org/id/ENG00151_1.5.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,6.54303,200.0,https://data.cooperationdatabank.org/id/ENG00151_1.5.2,https://data.cooperationdatabank.org/id/ENG00151_1.5.3,https://data.cooperationdatabank.org/id/ENG00151_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,100.0,100.0,0.292,1.667,5.84448,7.24158,https://data.cooperationdatabank.org/id/ENG00151,http://dx.doi.org/10.1073/pnas.1208417109,['https://data.cooperationdatabank.org/vocab/prop/uncertaintyTarget'],https://data.cooperationdatabank.org/id/uncertaintytarget/loss,https://data.cooperationdatabank.org/id/uncertaintytarget/threshold
56,https://data.cooperationdatabank.org/id/ENG00152_1.1.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.494099,200.0,https://data.cooperationdatabank.org/id/ENG00152_1.1.1,https://data.cooperationdatabank.org/id/ENG00152_1.1.2,https://data.cooperationdatabank.org/id/ENG00152_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,100.0,100.0,0.77,0.38,-0.775478,-0.212721,https://data.cooperationdatabank.org/id/ENG00152,http://dx.doi.org/10.1038/nclimate2059,['https://data.cooperationdatabank.org/vocab/prop/threshold'],150,145
57,https://data.cooperationdatabank.org/id/ENG00152_1.1.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,2.58909,200.0,https://data.cooperationdatabank.org/id/ENG00152_1.1.1,https://data.cooperationdatabank.org/id/ENG00152_1.1.3,https://data.cooperationdatabank.org/id/ENG00152_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,100.0,100.0,0.77,1.69,2.21332,2.96487,https://data.cooperationdatabank.org/id/ENG00152,http://dx.doi.org/10.1038/nclimate2059,['https://data.cooperationdatabank.org/vocab/prop/threshold'],150,140
58,https://data.cooperationdatabank.org/id/ENG00152_1.1.1.4.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,2.5296,200.0,https://data.cooperationdatabank.org/id/ENG00152_1.1.1,https://data.cooperationdatabank.org/id/ENG00152_1.1.4,https://data.cooperationdatabank.org/id/ENG00152_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,100.0,100.0,0.77,1.98,2.15774,2.90146,https://data.cooperationdatabank.org/id/ENG00152,http://dx.doi.org/10.1038/nclimate2059,['https://data.cooperationdatabank.org/vocab/prop/threshold'],150,135
59,https://data.cooperationdatabank.org/id/ENG00152_1.1.1.5.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,5.69079,200.0,https://data.cooperationdatabank.org/id/ENG00152_1.1.1,https://data.cooperationdatabank.org/id/ENG00152_1.1.5,https://data.cooperationdatabank.org/id/ENG00152_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,100.0,100.0,0.77,1.67,5.06802,6.31356,https://data.cooperationdatabank.org/id/ENG00152,http://dx.doi.org/10.1038/nclimate2059,['https://data.cooperationdatabank.org/vocab/prop/threshold'],150,100
60,https://data.cooperationdatabank.org/id/ENG00152_1.1.2.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,3.02079,200.0,https://data.cooperationdatabank.org/id/ENG00152_1.1.2,https://data.cooperationdatabank.org/id/ENG00152_1.1.3,https://data.cooperationdatabank.org/id/ENG00152_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,100.0,100.0,0.38,1.69,2.61524,3.42633,https://data.cooperationdatabank.org/id/ENG00152,http://dx.doi.org/10.1038/nclimate2059,['https://data.cooperationdatabank.org/vocab/prop/threshold'],145,140
61,https://data.cooperationdatabank.org/id/ENG00152_1.1.2.4.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,2.87594,200.0,https://data.cooperationdatabank.org/id/ENG00152_1.1.2,https://data.cooperationdatabank.org/id/ENG00152_1.1.4,https://data.cooperationdatabank.org/id/ENG00152_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,100.0,100.0,0.38,1.98,2.48064,3.27123,https://data.cooperationdatabank.org/id/ENG00152,http://dx.doi.org/10.1038/nclimate2059,['https://data.cooperationdatabank.org/vocab/prop/threshold'],145,135
62,https://data.cooperationdatabank.org/id/ENG00152_1.1.2.5.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,6.3581,200.0,https://data.cooperationdatabank.org/id/ENG00152_1.1.2,https://data.cooperationdatabank.org/id/ENG00152_1.1.5,https://data.cooperationdatabank.org/id/ENG00152_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,100.0,100.0,0.38,1.67,5.67615,7.04006,https://data.cooperationdatabank.org/id/ENG00152,http://dx.doi.org/10.1038/nclimate2059,['https://data.cooperationdatabank.org/vocab/prop/threshold'],145,100
63,https://data.cooperationdatabank.org/id/ENG00152_1.1.3.4.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,0.217306,200.0,https://data.cooperationdatabank.org/id/ENG00152_1.1.3,https://data.cooperationdatabank.org/id/ENG00152_1.1.4,https://data.cooperationdatabank.org/id/ENG00152_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,100.0,100.0,1.69,1.98,-0.0606913,0.495304,https://data.cooperationdatabank.org/id/ENG00152,http://dx.doi.org/10.1038/nclimate2059,['https://data.cooperationdatabank.org/vocab/prop/threshold'],140,135
64,https://data.cooperationdatabank.org/id/ENG00152_1.1.3.5.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,2.38091,200.0,https://data.cooperationdatabank.org/id/ENG00152_1.1.3,https://data.cooperationdatabank.org/id/ENG00152_1.1.5,https://data.cooperationdatabank.org/id/ENG00152_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,100.0,100.0,1.69,1.67,2.0186,2.74322,https://data.cooperationdatabank.org/id/ENG00152,http://dx.doi.org/10.1038/nclimate2059,['https://data.cooperationdatabank.org/vocab/prop/threshold'],140,100
65,https://data.cooperationdatabank.org/id/ENG00152_1.1.4.5.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,1.96553,200.0,https://data.cooperationdatabank.org/id/ENG00152_1.1.4,https://data.cooperationdatabank.org/id/ENG00152_1.1.5,https://data.cooperationdatabank.org/id/ENG00152_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,100.0,100.0,1.98,1.67,1.62799,2.30306,https://data.cooperationdatabank.org/id/ENG00152,http://dx.doi.org/10.1038/nclimate2059,['https://data.cooperationdatabank.org/vocab/prop/threshold'],135,100
66,https://data.cooperationdatabank.org/id/ENG00174_1.2.1.2.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.359103,100.0,https://data.cooperationdatabank.org/id/ENG00174_1.2.1,https://data.cooperationdatabank.org/id/ENG00174_1.2.2,https://data.cooperationdatabank.org/id/ENG00174_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,56.0,44.0,6.034,6.255,-0.757073,0.0388674,https://data.cooperationdatabank.org/id/ENG00174,http://dx.doi.org/10.1007/s11127-012-9929-9,['https://data.cooperationdatabank.org/vocab/prop/threshold'],15,30
67,https://data.cooperationdatabank.org/id/ENG00174_1.2.1.3.d,https://data.cooperationdatabank.org/id/dependentvariable/contributions,-0.388738,88.0,https://data.cooperationdatabank.org/id/ENG00174_1.2.1,https://data.cooperationdatabank.org/id/ENG00174_1.2.3,https://data.cooperationdatabank.org/id/ENG00174_1,https://data.cooperationdatabank.org/id/betweenorwithinparticipantsdesign/1,56.0,32.0,6.034,8.225,-0.826849,0.0493731,https://data.cooperationdatabank.org/id/ENG00174,http://dx.doi.org/10.1007/s11127-012-9929-9,['https://data.cooperationdatabank.org/vocab/prop/threshold'],15,60
